start time = Fri Nov 22 08:15:58 2019
Source: file:///fsx/files/
Dest:   ftp://172.31.21.192:50505/home/ubuntu/
  large_file_0  ->  large_file

   6953107456 bytes       114.05 MB/sec avg       121.00 MB/sec inst
   7079985152 bytes       114.17 MB/sec avg       121.00 MB/sec inst
   7207911424 bytes       114.30 MB/sec avg       122.00 MB/sec inst
   7334789120 bytes       114.41 MB/sec avg       121.00 MB/sec inst
   7462715392 bytes       114.53 MB/sec avg       122.00 MB/sec inst
   7585398784 bytes       114.57 MB/sec avg       117.00 MB/sec inst
   7712276480 bytes       114.67 MB/sec avg       121.00 MB/sec inst
   7840202752 bytes       114.61 MB/sec avg       110.91 MB/sec inst
   7968129024 bytes       114.72 MB/sec avg       122.00 MB/sec inst
   8095006720 bytes       114.81 MB/sec avg       121.00 MB/sec inst
   8221884416 bytes       114.90 MB/sec avg       121.00 MB/sec inst
   8348762112 bytes       114.99 MB/sec avg       121.00 MB/sec inst
   8475639808 bytes       115.08 MB/sec avg       121.00 MB/sec inst
   8601468928 bytes       115.15 MB/sec avg       120.00 MB/sec inst
   8729395200 bytes       115.24 MB/sec avg       122.00 MB/sec inst
   8856272896 bytes       115.32 MB/sec avg       121.00 MB/sec inst
   8983150592 bytes       115.40 MB/sec avg       121.00 MB/sec inst
   9111076864 bytes       115.48 MB/sec avg       122.00 MB/sec inst
   9237954560 bytes       115.56 MB/sec avg       121.00 MB/sec inst
   9365880832 bytes       115.49 MB/sec avg       110.91 MB/sec inst
   9492758528 bytes       115.56 MB/sec avg       121.00 MB/sec inst
   9619636224 bytes       115.63 MB/sec avg       121.00 MB/sec inst
   9747562496 bytes       115.71 MB/sec avg       122.00 MB/sec inst
   9874440192 bytes       115.77 MB/sec avg       121.00 MB/sec inst
  10001317888 bytes       115.84 MB/sec avg       121.00 MB/sec inst
  10128195584 bytes       115.90 MB/sec avg       121.00 MB/sec inst
  10255073280 bytes       115.96 MB/sec avg       121.00 MB/sec inst
  10381950976 bytes       116.02 MB/sec avg       121.00 MB/sec inst
  10508828672 bytes       116.08 MB/sec avg       121.00 MB/sec inst
  10634657792 bytes       116.12 MB/sec avg       120.00 MB/sec inst
  10761535488 bytes       116.18 MB/sec avg       121.00 MB/sec inst
  10888413184 bytes       116.23 MB/sec avg       121.00 MB/sec inst
  11015290880 bytes       116.16 MB/sec avg       110.00 MB/sec inst
  11143217152 bytes       116.22 MB/sec avg       122.00 MB/sec inst
  11271143424 bytes       116.28 MB/sec avg       122.00 MB/sec inst
  11393826816 bytes       116.29 MB/sec avg       117.00 MB/sec inst
  11520704512 bytes       116.34 MB/sec avg       121.00 MB/sec inst
  11647582208 bytes       116.39 MB/sec avg       121.00 MB/sec inst
  11775508480 bytes       116.45 MB/sec avg       122.00 MB/sec inst
  11902386176 bytes       116.49 MB/sec avg       121.00 MB/sec inst
  12030312448 bytes       116.55 MB/sec avg       122.00 MB/sec inst
  12157190144 bytes       116.48 MB/sec avg       110.00 MB/sec inst
  12284067840 bytes       116.52 MB/sec avg       121.00 MB/sec inst
  12411994112 bytes       116.58 MB/sec avg       122.00 MB/sec inst
  12538871808 bytes       116.62 MB/sec avg       121.00 MB/sec inst
  12665749504 bytes       116.66 MB/sec avg       121.00 MB/sec inst
  12792627200 bytes       116.70 MB/sec avg       121.00 MB/sec inst
  12918456320 bytes       116.73 MB/sec avg       120.00 MB/sec inst
  13046382592 bytes       116.78 MB/sec avg       122.00 MB/sec inst
  13173260288 bytes       116.82 MB/sec avg       121.00 MB/sec inst
  13300137984 bytes       116.86 MB/sec avg       121.00 MB/sec inst
  13425967104 bytes       116.89 MB/sec avg       120.00 MB/sec inst
  13551796224 bytes       116.92 MB/sec avg       120.00 MB/sec inst
  13677625344 bytes       116.95 MB/sec avg       120.00 MB/sec inst
  13803454464 bytes       116.97 MB/sec avg       120.00 MB/sec inst
  13930332160 bytes       117.01 MB/sec avg       121.00 MB/sec inst
  14056161280 bytes       117.03 MB/sec avg       120.00 MB/sec inst
  14181990400 bytes       117.06 MB/sec avg       120.00 MB/sec inst
  14307819520 bytes       117.08 MB/sec avg       120.00 MB/sec inst
  14433648640 bytes       117.11 MB/sec avg       120.00 MB/sec inst
  14559477760 bytes       117.13 MB/sec avg       120.00 MB/sec inst
  14685306880 bytes       117.16 MB/sec avg       120.00 MB/sec inst
  14811136000 bytes       117.18 MB/sec avg       120.00 MB/sec inst
  14936965120 bytes       117.20 MB/sec avg       120.00 MB/sec inst
  15062794240 bytes       117.13 MB/sec avg       109.09 MB/sec inst
  15188623360 bytes       117.16 MB/sec avg       120.00 MB/sec inst
  15315501056 bytes       117.19 MB/sec avg       121.00 MB/sec inst
  15441330176 bytes       117.21 MB/sec avg       120.00 MB/sec inst
  15567159296 bytes       117.23 MB/sec avg       120.00 MB/sec inst
  15694036992 bytes       117.26 MB/sec avg       121.00 MB/sec inst
  15820914688 bytes       117.29 MB/sec avg       121.00 MB/sec inst
  15946743808 bytes       117.31 MB/sec avg       120.00 MB/sec inst
  16072572928 bytes       117.33 MB/sec avg       120.00 MB/sec inst
  16198402048 bytes       117.35 MB/sec avg       120.00 MB/sec inst
  16325279744 bytes       117.38 MB/sec avg       121.00 MB/sec inst
  16451108864 bytes       117.40 MB/sec avg       120.00 MB/sec inst
  16577986560 bytes       117.42 MB/sec avg       121.00 MB/sec inst
  16703815680 bytes       117.44 MB/sec avg       120.00 MB/sec inst
  16829644800 bytes       117.46 MB/sec avg       120.00 MB/sec inst
  16955473920 bytes       117.48 MB/sec avg       120.00 MB/sec inst
  17081303040 bytes       117.50 MB/sec avg       120.00 MB/sec inst
  17207132160 bytes       117.52 MB/sec avg       120.00 MB/sec inst
  17334009856 bytes       117.46 MB/sec avg       110.00 MB/sec inst
  17460887552 bytes       117.48 MB/sec avg       121.00 MB/sec inst
  17587765248 bytes       117.51 MB/sec avg       121.00 MB/sec inst
  17714642944 bytes       117.53 MB/sec avg       121.00 MB/sec inst
  17841520640 bytes       117.56 MB/sec avg       121.00 MB/sec inst
  17968398336 bytes       117.58 MB/sec avg       121.00 MB/sec inst
  18094227456 bytes       117.60 MB/sec avg       120.00 MB/sec inst
  18220056576 bytes       117.61 MB/sec avg       120.00 MB/sec inst
  18346934272 bytes       117.64 MB/sec avg       121.00 MB/sec inst
  18472763392 bytes       117.65 MB/sec avg       120.00 MB/sec inst
  18598592512 bytes       117.67 MB/sec avg       120.00 MB/sec inst
  18724421632 bytes       117.68 MB/sec avg       120.00 MB/sec inst
  18849202176 bytes       117.69 MB/sec avg       119.00 MB/sec inst
  18975031296 bytes       117.71 MB/sec avg       120.00 MB/sec inst
  19100860416 bytes       117.72 MB/sec avg       120.00 MB/sec inst
  19226689536 bytes       117.66 MB/sec avg       109.09 MB/sec inst
  19353567232 bytes       117.68 MB/sec avg       121.00 MB/sec inst
  19479396352 bytes       117.70 MB/sec avg       120.00 MB/sec inst
  19606274048 bytes       117.72 MB/sec avg       121.00 MB/sec inst
  19732103168 bytes       117.73 MB/sec avg       120.00 MB/sec inst
  19858980864 bytes       117.75 MB/sec avg       121.00 MB/sec inst
  19983761408 bytes       117.76 MB/sec avg       119.00 MB/sec inst
  20110639104 bytes       117.78 MB/sec avg       121.00 MB/sec inst
  20237516800 bytes       117.80 MB/sec avg       121.00 MB/sec inst
  20364394496 bytes       117.82 MB/sec avg       121.00 MB/sec inst
  20490223616 bytes       117.83 MB/sec avg       120.00 MB/sec inst
  20617101312 bytes       117.85 MB/sec avg       121.00 MB/sec inst
  20743979008 bytes       117.80 MB/sec avg       110.00 MB/sec inst
  20869808128 bytes       117.81 MB/sec avg       120.00 MB/sec inst
  20996685824 bytes       117.83 MB/sec avg       121.00 MB/sec inst
  21121466368 bytes       117.84 MB/sec avg       119.00 MB/sec inst
  21247295488 bytes       117.85 MB/sec avg       120.00 MB/sec inst
  21374173184 bytes       117.87 MB/sec avg       121.00 MB/sec inst
  21500002304 bytes       117.88 MB/sec avg       120.00 MB/sec inst
  21625831424 bytes       117.89 MB/sec avg       120.00 MB/sec inst
  21751660544 bytes       117.90 MB/sec avg       120.00 MB/sec inst
  21877489664 bytes       117.92 MB/sec avg       120.00 MB/sec inst
  22004367360 bytes       117.93 MB/sec avg       121.00 MB/sec inst
  22130196480 bytes       117.95 MB/sec avg       120.00 MB/sec inst
  22256025600 bytes       117.96 MB/sec avg       120.00 MB/sec inst
  22382903296 bytes       117.91 MB/sec avg       110.00 MB/sec inst
  22507683840 bytes       117.91 MB/sec avg       119.00 MB/sec inst



end time = Fri Nov 22 20:51:21 2019
total time = 205

start time = Sat Dec  7 20:14:10 2019
start time = Sat Dec  7 20:14:10 2019
start time = Sat Dec  7 20:14:10 2019
start time = Sat Dec  7 20:14:10 2019
start time = Sat Dec  7 20:14:10 2019
start time = Sat Dec  7 20:14:10 2019
start time = Sat Dec  7 20:14:10 2019
start time = Sat Dec  7 20:14:10 2019
start time = Sat Dec  7 20:14:10 2019
start time = Sat Dec  7 20:14:10 2019
start time = Sat Dec  7 20:14:10 2019
start time = Sat Dec  7 20:14:10 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:11 2019
start time = Sat Dec  7 20:14:12 2019
start time = Sat Dec  7 20:14:12 2019
start time = Sat Dec  7 20:14:12 2019
start time = Sat Dec  7 20:14:12 2019
start time = Sat Dec  7 20:14:12 2019
start time = Sat Dec  7 20:14:12 2019
start time = Sat Dec  7 20:14:12 2019
start time = Sat Dec  7 20:14:12 2019
start time = Sat Dec  7 20:14:12 2019
